contact_id,season_year,tenure,percent_total_used,flash_profit_loss,renewed
21086021,2014-2015,1,0.88372093,-0.100554968,
225987,2014-2015,12,0,0,
17759018,2014-2015,1,0.802325581,0,
1691978,2014-2015,5,1,0,
20395061,2014-2015,1,0.936046512,0,
11994051,2014-2015,1,0,0,
9749029,2014-2015,2,0.674418605,0,
6181767,2014-2015,6,0,0,
8336844,2014-2015,3,0,0,
9310639,2014-2015,2,1,0,
5889054,2014-2015,3,0.98255814,0,
24564960,2014-2015,1,0.960526316,0,
2923956,2014-2015,4,0.930232558,0,
7212704,2014-2015,6,0.023255814,0,
2774018,2014-2015,4,0.930232558,0,
16179015,2014-2015,1,0.848837209,0,
9182823,2014-2015,3,0.895348837,0,
13104004,2014-2015,1,0.604651163,0,
21093953,2014-2015,1,0.959302326,0,
21097529,2014-2015,1,0.88372093,0,
20114180,2014-2015,1,0.069767442,-0.024150268,
1796543,2014-2015,1,0.7,0,
11814182,2014-2015,1,0.813953488,-0.004895961,
19393998,2014-2015,1,0.924418605,0.000629032,
21124515,2014-2015,1,0.860465116,0,
107980,2014-2015,19,0.860465116,0,
116395,2014-2015,19,0.813953488,0,
214544,2014-2015,12,0.046511628,0.009043928,
111016,2014-2015,19,0.924418605,0,
9367365,2014-2015,2,0.875968992,0,
1518934,2014-2015,7,0.151162791,0.013953488,
9196234,2014-2015,3,0.88372093,0.003577818,
9419990,2014-2015,2,0.825581395,0,
145633,2014-2015,15,0.558139535,0.92192691,
1599258,2014-2015,6,0.829268293,0,
23610001,2014-2015,1,0.731707317,0,
216040,2014-2015,12,0.209302326,0.053488372,
108739,2014-2015,19,0,0,
1726212,2014-2015,5,0.093023256,-0.010733453,
9343366,2014-2015,2,0.703488372,0,
2402706,2014-2015,4,0.825581395,0,
7318958,2014-2015,3,0,0,
1723436,2014-2015,5,0,0,
4814624,2014-2015,7,0.686046512,0,
21130533,2014-2015,1,0.790697674,0,
22764888,2014-2015,1,0.895348837,0,
111203,2014-2015,19,0.965116279,0,
20255363,2014-2015,1,0.372093023,0.034347048,
119728,2014-2015,19,0.906976744,0,
152942,2014-2015,18,0.965116279,0,
1784515,2014-2015,5,0.906976744,0.031842576,
330829,2014-2015,11,0.790697674,0,
19359110,2014-2015,1,0.186046512,0.003671971,
9218360,2014-2015,3,0.081395349,-0.005637773,
1776223,2014-2015,5,0.069767442,0.080866808,
1591872,2014-2015,6,0,0,
12733991,2014-2015,1,1,0.565238678,
1751375,2014-2015,5,0.76744186,-0.034271726,
1831258,2014-2015,4,0.142857143,-0.039337474,
21068037,2014-2015,1,0.822674419,0,
21075521,2014-2015,1,0.906976744,0,
107617,2014-2015,19,0.88372093,0,
127791,2014-2015,17,0.860465116,0,
1771531,2014-2015,5,1,0,
209440,2014-2015,12,0,0,
21455090,2014-2015,1,0.720930233,0,
4811778,2014-2015,7,0.534883721,0.011980268,
1787310,2014-2015,4,0.751937984,0,
213961,2014-2015,12,0.790697674,0,
4798439,2014-2015,7,0.813953488,0,
9257986,2014-2015,2,0.325581395,0.041615667,
3634083,2014-2015,3,0.813953488,-0.069660107,
130013,2014-2015,17,0.825581395,0.023255814,
2375748,2014-2015,4,0.953488372,0,
210386,2014-2015,12,0.860465116,0,
1765062,2014-2015,5,0.953488372,0,
20989495,2014-2015,1,0.813953488,0,
1717176,2014-2015,5,0,0,
145941,2014-2015,15,0.639534884,0,
1696254,2014-2015,5,0.976744186,0,
144258,2014-2015,15,0.860465116,0,
21085978,2014-2015,1,0,0,
116758,2014-2015,19,0.38372093,0,
222585,2014-2015,12,0.558139535,-0.018058492,
113007,2014-2015,19,0.825581395,0,
140529,2014-2015,19,0.96124031,0,
114404,2014-2015,19,0.244186047,0,
19873990,2014-2015,1,0.790697674,0.023613596,
21127312,2014-2015,1,0.813953488,-0.013742072,
211827,2014-2015,12,0.162790698,0,
458901,2014-2015,9,0.779069767,0,
21058503,2014-2015,1,0.348837209,0.11872705,
3333996,2014-2015,3,0.023255814,0.020789288,
377267,2014-2015,10,0.761627907,0,
134446,2014-2015,19,0.860465116,0,
293852,2014-2015,11,0.627906977,0,
21010503,2014-2015,1,0.895348837,0,
121499,2014-2015,19,0.697674419,0,
21090179,2014-2015,1,0.848837209,0,
2313022,2014-2015,4,0.88372093,-0.011015912,
2448320,2014-2015,4,0.174418605,-0.049330514,
119783,2014-2015,19,0.197674419,0.043516561,
8324289,2014-2015,3,0.790697674,0,
3934184,2014-2015,3,0.813953488,0,
12214000,2014-2015,1,0.023255814,0.042811839,
8144048,2014-2015,3,0.895348837,0,
23554942,2014-2015,1,0.804878049,0,
22470012,2014-2015,1,0.581395349,0,
145644,2014-2015,15,0.941860465,0,
117748,2014-2015,19,0.837209302,-0.23255814,
20849894,2014-2015,1,0.662790698,0.134249471,
19618996,2014-2015,1,0.906976744,0,
1583126,2014-2015,6,0.953488372,0,
20839878,2014-2015,1,1,0,
1706291,2014-2015,5,0.395348837,-0.02862254,
21089180,2014-2015,1,0,0,
18089064,2014-2015,1,0.831395349,0,
14524078,2014-2015,1,0.951219512,0,
2361626,2014-2015,4,0.465116279,0.09478506,
3514110,2014-2015,3,0.941860465,0,
18749008,2014-2015,1,0.76744186,-0.002995067,
12624281,2014-2015,1,0.976744186,0,
9319991,2014-2015,2,0.255813953,-0.06726297,
143785,2014-2015,15,0.662790698,0,
1692634,2014-2015,5,0.837209302,0,
21101724,2014-2015,1,0.965116279,0,
21124751,2014-2015,1,0.988372093,0.161028894,
13854177,2014-2015,1,0.912790698,0,
133203,2014-2015,19,0.918604651,0,
121389,2014-2015,19,0.965116279,0,
491886,2014-2015,8,0.325581395,0,
126273,2014-2015,18,0.372093023,0,
156002,2014-2015,15,0.186046512,0.007155635,
19779149,2014-2015,1,0.860465116,0,
107364,2014-2015,18,0.709302326,0,
22739889,2014-2015,1,0.709302326,0,
8969006,2014-2015,3,0.92248062,0.001092319,
4813758,2014-2015,7,0.720930233,0,
17884006,2014-2015,1,0.901162791,0,
4249333,2014-2015,3,0.802325581,0,
7307942,2014-2015,6,0.23255814,0.040429338,
21219853,2014-2015,1,0.941860465,0,
23549977,2014-2015,1,0.902439024,0,
15179028,2014-2015,1,0.879844961,0,
4084006,2014-2015,3,0.906976744,0,
21101743,2014-2015,1,0.023255814,0,
108838,2014-2015,19,0.848837209,0,
6987359,2014-2015,6,0.7125,0,
1517352,2014-2015,7,0.38372093,-0.116807611,
16594014,2014-2015,1,0.76744186,0,
2417738,2014-2015,4,0.697674419,0,
2458634,2014-2015,4,0,0,
21088709,2014-2015,1,0.940594059,0,
142850,2014-2015,17,0.709302326,0,
214995,2014-2015,12,0.918604651,0,
140430,2014-2015,19,0.802325581,0,
128429,2014-2015,17,0.930232558,0,
21094571,2014-2015,1,0.662790698,0,
118386,2014-2015,19,0.093023256,-0.04293381,
220495,2014-2015,12,0.88372093,0,
12864052,2014-2015,1,0.906976744,0,
4814632,2014-2015,7,0.88372093,0,
2291640,2014-2015,4,0.418604651,0.095665962,
1711970,2014-2015,5,0.930232558,0,
22074853,2014-2015,1,0.860465116,0,
23394874,2014-2015,1,0.831395349,0,
2416925,2014-2015,4,0.024390244,-0.023340298,
2090678,2014-2015,4,0.88372093,0,
21127107,2014-2015,1,0,0,
6777649,2014-2015,6,0.348837209,0,
133335,2014-2015,19,0.965116279,0,
20220103,2014-2015,1,0.88372093,0,
20645108,2014-2015,1,0.895348837,0,
22974937,2014-2015,1,0.831395349,0,
477059,2014-2015,8,0.558139535,0,
134292,2014-2015,19,0.76744186,0,
12179012,2014-2015,1,0.662790698,0.289473684,
130453,2014-2015,16,0.790697674,0,
21103587,2014-2015,1,0.686046512,0,
108552,2014-2015,19,0.848837209,0,
5624577,2014-2015,6,0.906976744,0,
20319895,2014-2015,1,0.709302326,0,
115603,2014-2015,19,0.802325581,0,
8139782,2014-2015,5,0.976744186,0,
21021355,2014-2015,1,0,0,
9256543,2014-2015,2,0.627906977,0,
8332120,2014-2015,3,0.802325581,0.196013289,
20379856,2014-2015,1,0.810810811,0.177567568,
119706,2014-2015,19,0.023255814,0,
19524040,2014-2015,1,0.953488372,0,
9304587,2014-2015,2,0.76744186,0.246511628,
21037113,2014-2015,1,1,0,
9189740,2014-2015,3,0.697674419,0,
141013,2014-2015,18,0.918604651,0,
1688671,2014-2015,5,0.959302326,0,
1971164,2014-2015,4,0.534883721,0,
9177663,2014-2015,3,0.930232558,0,
21094511,2014-2015,1,0.879844961,0,
8320683,2014-2015,3,0.944767442,0.005813953,
1688945,2014-2015,5,0.848837209,0,
134369,2014-2015,19,0.86627907,0,
1867273,2014-2015,4,0.872093023,0,
104526,2014-2015,19,0.908033827,0,
480988,2014-2015,8,0.76744186,0,
5081872,2014-2015,7,0.918604651,0,
1676333,2014-2015,5,0.898255814,0,
209616,2014-2015,12,0,0,
21924861,2014-2015,1,0.848837209,0,
122643,2014-2015,19,0.880813953,0,
243741,2014-2015,12,0.918604651,0,
9144270,2014-2015,3,0.84496124,0,
108629,2014-2015,19,0.875,0.030697674,
1675742,2014-2015,5,0.523255814,0.370963455,
127142,2014-2015,19,0.906976744,0,
9182771,2014-2015,3,0.779069767,0,
22469935,2014-2015,1,0.697674419,0,
363390,2014-2015,10,0.23255814,0,
12269079,2014-2015,1,0.947674419,0,
2352252,2014-2015,4,0.704651163,0,
1544478,2014-2015,7,0.639534884,0.140863787,
101710,2014-2015,19,0,0,
1842598,2014-2015,4,0.569767442,0,
1970801,2014-2015,4,0.476744186,0,
3976357,2014-2015,7,0.954318937,0,
1681991,2014-2015,5,0.917970402,0.000374045,
1783636,2014-2015,5,0.744186047,0.161001789,
225920,2014-2015,12,0.046511628,0.00244798,
12739088,2014-2015,1,0.709302326,0,
1696017,2014-2015,5,0.976744186,0,
9174047,2014-2015,3,0.860465116,0.227294982,
9218915,2014-2015,3,0.720930233,0,
14279149,2014-2015,1,0.912790698,0,
6771733,2014-2015,6,0.928322259,0.000225628,
1664487,2014-2015,5,0.255813953,0.174418605,
17549000,2014-2015,1,0.825581395,0,
12024596,2014-2015,1,1,0,
1835826,2014-2015,4,0.779069767,0.203220036,
325487,2014-2015,15,0.88372093,0,
134842,2014-2015,19,0.860465116,0,
9391050,2014-2015,2,0.933462532,-0.000628536,
484295,2014-2015,8,0.889534884,0,
23004981,2014-2015,1,0.912790698,0,
135249,2014-2015,19,0.860465116,0,
9174016,2014-2015,3,0.724418605,0.001610018,
1853594,2014-2015,4,0.069767442,0.002514142,
4770644,2014-2015,7,0.465116279,0,
225247,2014-2015,12,0.895348837,-0.001152315,
22674944,2014-2015,1,0.837209302,0,
7220111,2014-2015,6,0.686046512,0,
20972511,2014-2015,1,0.918604651,0,
198630,2014-2015,13,0.686046512,0,
120003,2014-2015,19,0.703488372,0,
5154006,2014-2015,6,0.822674419,0,
2357234,2014-2015,4,0,0,
1683411,2014-2015,5,0.418604651,0,
1710066,2014-2015,5,0.930232558,0,
21045771,2014-2015,1,0.906007752,0,
9397375,2014-2015,2,0.755813953,-0.053425519,
147283,2014-2015,15,0.738372093,0,
102667,2014-2015,19,0.813953488,0,
180451,2014-2015,17,0.798449612,0,
122984,2014-2015,19,0.773255814,0,
123094,2014-2015,19,0.668604651,0,
141211,2014-2015,17,0.697674419,0,
21018275,2014-2015,1,0.209302326,0.003255814,
20934865,2014-2015,1,0.895348837,0,
136360,2014-2015,19,0.5,-0.119700369,
9385646,2014-2015,2,0.88538206,0,
137955,2014-2015,19,0.76744186,0,
213609,2014-2015,12,0.872093023,0,
133742,2014-2015,18,0.970930233,0,
140727,2014-2015,19,0.325581395,0.166046512,
3961292,2014-2015,8,0.773255814,0,
1673160,2014-2015,5,0.790697674,0,
1857441,2014-2015,4,0.069767442,-0.012508809,
21086906,2014-2015,1,0.918604651,0,
8093997,2014-2015,3,0.093023256,0.02862254,
1517448,2014-2015,7,0.546511628,0.034603188,
9177900,2014-2015,3,0.755813953,0,
12204154,2014-2015,1,0.976744186,0,
19339085,2014-2015,1,0.465116279,0.004472272,
2373074,2014-2015,4,0.598837209,0,
1685804,2014-2015,5,0.918604651,0,
21078484,2014-2015,1,0,0,
21094508,2014-2015,1,0.921052632,0,
21102842,2014-2015,1,0.546511628,0,
1705833,2014-2015,5,0.88372093,0,
20634968,2014-2015,1,0.720930233,0,
13254191,2014-2015,1,0.790697674,0.216636852,
14579042,2014-2015,1,0.779069767,0,
21068001,2014-2015,1,0.825581395,-0.042530903,
20245326,2014-2015,1,0,0,
9407591,2014-2015,2,0.903398927,0,
307223,2014-2015,11,0.92749658,0,
1732384,2014-2015,5,0.860465116,0,
9200283,2014-2015,3,0.069767442,0.031127013,
1925474,2014-2015,4,0.906976744,0,
126053,2014-2015,18,0.936046512,0,
120751,2014-2015,19,0.976744186,0,
31299865,2014-2015,1,0.825581395,0.033222591,
4004052,2014-2015,3,0.058139535,0.026744186,
2131569,2014-2015,4,0.848837209,0.006644518,
1744539,2014-2015,5,0.953488372,0,
444307,2014-2015,9,0.604651163,0,
21102508,2014-2015,1,0.581395349,0,
3973040,2014-2015,7,0.627906977,0,
7150565,2014-2015,6,0.76744186,0,
1726505,2014-2015,5,0.895348837,0,
2337966,2014-2015,4,0.825581395,0,
1718898,2014-2015,5,0.906976744,0,
223333,2014-2015,12,0.046511628,0,
1876727,2014-2015,4,0.895348837,0,
19583999,2014-2015,1,0,0,
1766755,2014-2015,5,0.23255814,0.01431127,
22290214,2014-2015,1,0.627906977,-0.043927649,
21128817,2014-2015,1,0.581395349,0.090697674,
1694891,2014-2015,5,0.804878049,0,
1739569,2014-2015,5,0.773255814,0,
1690120,2014-2015,5,0.872093023,0,
2085343,2014-2015,4,0.837209302,0.011627907,
103690,2014-2015,19,0.755813953,0,
1697609,2014-2015,5,0.255813953,0.046511628,
449280,2014-2015,9,0.930232558,0,
21040700,2014-2015,1,0.906976744,-0.013953488,
21130238,2014-2015,1,0.825581395,0,
20399853,2014-2015,1,0,0,
1506379,2014-2015,7,0,0,
1644683,2014-2015,5,0.11627907,-0.052629696,
1560940,2014-2015,6,0.959302326,0,
21124144,2014-2015,1,0,0,
22559878,2014-2015,1,0.593023256,-0.111369509,
23579923,2014-2015,1,0.780487805,0,
21128212,2014-2015,1,0.88372093,0,
112919,2014-2015,19,0.75,0,
127087,2014-2015,18,0.779069767,-0.026817515,
116010,2014-2015,19,0.686046512,0,
21043126,2014-2015,1,0.860465116,0.035062612,
102403,2014-2015,19,0.959302326,0,
1783385,2014-2015,5,0,0,
2321242,2014-2015,4,0.744186047,0,
211068,2014-2015,1,0,0,
12299039,2014-2015,1,0.779069767,0,
19779561,2014-2015,1,0.88172043,0,
4901212,2014-2015,7,0.744186047,0,
102304,2014-2015,19,0.895348837,0,
1566478,2014-2015,6,0.040697674,0.093023256,
451294,2014-2015,9,0.689922481,0.014601363,
106352,2014-2015,19,0.930232558,0,
9397678,2014-2015,2,0.88372093,0,
1683256,2014-2015,5,0.418604651,0.04293381,
148504,2014-2015,15,0.88372093,0,
135744,2014-2015,19,0.860465116,0,
2803968,2014-2015,4,0.88372093,0,
137482,2014-2015,19,0.895348837,0,
118023,2014-2015,19,0.936046512,-0.028126964,
2456270,2014-2015,4,1,0,
131300,2014-2015,15,0.662790698,0,
1692435,2014-2015,5,0.674418605,0,
9385537,2014-2015,2,0.825581395,0,
1692510,2014-2015,5,0.872093023,0,
9346009,2014-2015,2,0.476744186,0.354152824,
1778616,2014-2015,5,0.88372093,0,
20434992,2014-2015,1,0.488372093,0,
21070235,2014-2015,1,0.837209302,0,
111467,2014-2015,19,0,0,
106957,2014-2015,19,0.81627907,0,
2352257,2014-2015,4,0.51744186,0,
8336217,2014-2015,3,0.635658915,0,
1788613,2014-2015,4,0,0,
18844077,2014-2015,1,0,0,
8096115,2014-2015,5,0.825581395,0,
9319337,2014-2015,2,0.889534884,0,
20990834,2014-2015,1,0.930232558,0,
21094526,2014-2015,1,0.916943522,0,
9206226,2014-2015,3,0.891860465,0,
4045864,2014-2015,7,0.860465116,0,
451187,2014-2015,9,0,0,
5723996,2014-2015,3,0.918604651,0.139006342,
9421862,2014-2015,2,0.968023256,0,
470674,2014-2015,9,0.534883721,-0.000536673,
142520,2014-2015,15,0.023255814,0.003611698,
1679551,2014-2015,5,0.906976744,0,
112501,2014-2015,19,0.895348837,0,
3964973,2014-2015,8,0.046511628,-0.013289037,
102799,2014-2015,19,0.965116279,0,
110015,2014-2015,19,0.860465116,0,
18599039,2014-2015,1,0.755813953,0,
139616,2014-2015,17,0.046511628,0,
248773,2014-2015,12,0.639534884,0,
23309863,2014-2015,1,0.674418605,-0.002995067,
1777538,2014-2015,5,0.877906977,0,
14069059,2014-2015,1,0.662790698,0.283231334,
155078,2014-2015,18,0.953488372,0,
20544960,2014-2015,1,0.720930233,0,
1749130,2014-2015,5,0.825581395,0,
8518971,2014-2015,3,0.23255814,0.1034179,
21127711,2014-2015,1,0.924418605,0,
107320,2014-2015,19,0.930232558,0,
130629,2014-2015,15,0.755813953,0.014072749,
115812,2014-2015,19,0.976744186,0,
304097,2014-2015,11,0.651162791,0,
21000156,2014-2015,1,0.534883721,0,
6709295,2014-2015,6,0.88372093,0,
4771998,2014-2015,7,0.88372093,0,
20794877,2014-2015,1,0.209302326,-0.10078712,
131685,2014-2015,16,0.686046512,0,
105593,2014-2015,19,0.891472868,0,
134897,2014-2015,19,0.792635659,-0.000852713,
157234,2014-2015,14,0.162790698,0,
21100912,2014-2015,1,0.023255814,-0.009302326,
1717238,2014-2015,5,0,0,
21035108,2014-2015,1,0.825581395,0.011627907,
484584,2014-2015,8,0.808139535,0,
16709042,2014-2015,1,0.697674419,0,
105736,2014-2015,19,0.569767442,0,
107991,2014-2015,19,0.802325581,0,
485821,2014-2015,8,0.627906977,-0.145233606,
9212211,2014-2015,3,0.697674419,0,
100676,2014-2015,19,0.976744186,0.002514142,
112754,2014-2015,19,0.860465116,0,
1846477,2014-2015,4,0.127906977,-0.011627907,
157956,2014-2015,19,0.840116279,0,
3469019,2014-2015,3,0.872093023,0,
132389,2014-2015,19,0.872093023,0,
9189452,2014-2015,3,0.88372093,0,
201855,2014-2015,13,0.786821705,0,
12204200,2014-2015,1,0.779069767,0,
21105944,2014-2015,1,0.848837209,0,
6883421,2014-2015,6,0.953488372,0,
21024480,2014-2015,1,0.895348837,0,
4456848,2014-2015,7,0.941860465,0,
2393856,2014-2015,4,0.95,0,
24029945,2014-2015,1,0.6875,0,
9398445,2014-2015,2,0.76744186,0,
134468,2014-2015,19,0.825581395,0.014005168,
22524863,2014-2015,1,0.802325581,0,
138417,2014-2015,15,0.779069767,0,
138065,2014-2015,19,0.790697674,0.025402504,
21088362,2014-2015,1,0.744186047,-0.014446794,
21058818,2014-2015,1,0.279069767,0.141120507,
8819051,2014-2015,3,0,0,
5088977,2014-2015,3,0,0,
102788,2014-2015,19,0.88372093,0,
1877032,2014-2015,4,0.813953488,-0.047674419,
3976852,2014-2015,7,0.917710197,-0.000749408,
20154989,2014-2015,1,0.941860465,0,
126823,2014-2015,18,0,0,
13309000,2014-2015,1,0.720930233,0,
20184907,2014-2015,1,0.682926829,0,
1806245,2014-2015,4,0.968992248,0,
7432286,2014-2015,6,0.837209302,0,
221012,2014-2015,12,0,0,
1825191,2014-2015,4,0.875968992,0,
8993976,2014-2015,3,0.220930233,-0.025079095,
2353154,2014-2015,4,0.918604651,0,
8103275,2014-2015,5,0.924806202,0.007434813,
105571,2014-2015,19,0.860465116,0,
9378810,2014-2015,2,0.918604651,0,
1852740,2014-2015,4,0.604651163,0,
4045880,2014-2015,7,0.88372093,0,
2381184,2014-2015,4,0.953488372,0,
1805052,2014-2015,4,0.674418605,0,
117407,2014-2015,19,0.848837209,0,
19269051,2014-2015,1,1,0,
1803100,2014-2015,4,0.906976744,0,
1500257,2014-2015,8,0.802325581,0,
129485,2014-2015,16,0.709302326,0,
119156,2014-2015,19,0,0,
2001413,2014-2015,16,0.697674419,0,
1829123,2014-2015,4,0.988372093,0,
127505,2014-2015,18,0.813953488,0,
454793,2014-2015,9,0.930232558,0,
9023970,2014-2015,3,0.720930233,0,
250761,2014-2015,12,0.581395349,0,
1683814,2014-2015,5,0.674418605,0,
146282,2014-2015,15,0.751937984,0,
21065518,2014-2015,1,0.790697674,0.213488372,
487918,2014-2015,8,0.819767442,0,
1685664,2014-2015,5,0,0,
21068689,2014-2015,1,0.936046512,0,
11874111,2014-2015,1,0.895348837,0,
14834199,2014-2015,1,0.906976744,-0.001788909,
134963,2014-2015,19,0.534883721,0,
21101049,2014-2015,1,0.651162791,0.000509839,
1970912,2014-2015,4,0.069767442,0,
9382427,2014-2015,2,0.837209302,0,
109278,2014-2015,19,0.581395349,0,
19269145,2014-2015,1,0.953488372,0,
21130127,2014-2015,1,0.023255814,0.01627907,
1805187,2014-2015,4,0.895348837,0,
9174144,2014-2015,3,0.976744186,0,
9326531,2014-2015,2,0.441860465,0.179785331,
238618,2014-2015,12,0,0,
13009149,2014-2015,1,0.558139535,0.042576029,
21064076,2014-2015,1,0.674418605,0,
9354228,2014-2015,2,0.872093023,0,
316265,2014-2015,11,0.674418605,0,
2225350,2014-2015,4,0.953488372,0,
1694016,2014-2015,5,0.825581395,0,
107452,2014-2015,19,0.620155039,0,
7938998,2014-2015,3,0,0,
121004,2014-2015,19,0.023255814,0,
104119,2014-2015,19,0.872093023,0,
1868059,2014-2015,4,0.930232558,0,
116087,2014-2015,19,0.744186047,0,
145963,2014-2015,15,0.860465116,0,
8084681,2014-2015,5,0.790697674,0,
102095,2014-2015,19,0.930232558,0,
100467,2014-2015,19,0.906976744,0,
331652,2014-2015,11,0.856589147,0,
101028,2014-2015,19,0.715116279,0,
20997989,2014-2015,1,0.645348837,0,
21017887,2014-2015,1,0.5,0,
1856354,2014-2015,4,0.058139535,0,
126834,2014-2015,18,0.828488372,0,
1698742,2014-2015,5,0.680232558,0,
20996809,2014-2015,1,0,0,
19454145,2014-2015,1,0.937984496,0,
9355011,2014-2015,2,0.581395349,0.175563777,
2344264,2014-2015,4,0.813953488,0,
12119084,2014-2015,1,0.569767442,0,
21013889,2014-2015,1,0.906976744,0,
21065162,2014-2015,1,0.912790698,0,
1691238,2014-2015,5,0.651162791,0,
1712266,2014-2015,5,0.779069767,0,
21094354,2014-2015,1,0.912790698,-0.007487667,
13829044,2014-2015,1,0.906976744,0,
1864409,2014-2015,1,0,0,
2455871,2014-2015,4,0.046511628,0,
9337761,2014-2015,2,0.779069767,-0.050089445,
9288133,2014-2015,2,0.88372093,0,
21061189,2014-2015,1,0.813953488,0,
21088368,2014-2015,1,0.744186047,0,
1873163,2014-2015,4,0.337209302,0.21555673,
214456,2014-2015,12,0.395348837,0.046732782,
20991632,2014-2015,1,0.872093023,0,
216612,2014-2015,12,0.837209302,0,
474718,2014-2015,8,0.573643411,0.076344844,
2008024,2014-2015,16,0.73255814,0,
9230811,2014-2015,3,0,0,
1546400,2014-2015,7,0.093023256,0.000726744,
1849892,2014-2015,4,0.976744186,0,
8325336,2014-2015,3,0.860465116,0,
22259864,2014-2015,1,0,0,
1892525,2014-2015,4,0.87804878,0,
9351855,2014-2015,2,0.930232558,0,
19113994,2014-2015,1,0.744186047,0.068543452,
4812180,2014-2015,7,0.819767442,0.00244798,
216711,2014-2015,12,0.697674419,0,
2718962,2014-2015,4,0.662790698,0,
133269,2014-2015,19,0.715116279,0,
21121521,2014-2015,1,0.441860465,0,
22529894,2014-2015,1,0.627906977,0,
1692952,2014-2015,5,0.755813953,-0.089718482,
