contact_id,seats,seat_end,seat_start,number_seats,years,num_years,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,renewed,tenure,wins,ot_losses
33174891,"[10, 9]",10,9,2,[2019],1,0.8536585365853658,0.5487804878048781,123,80207,4.734729586570746,['378'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
33199870,"[4, 3]",4,3,2,[2019],1,1.0,0.5487804878048781,82,80027,17.231725828395778,"['140', '110']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,2,38,14
33200023,"[19, 20]",20,19,2,[2019],1,0.8536585365853658,0.5487804878048781,82,80537,46.07761881051956,['230'],1,0,0,1,0,male,2,2018-2019,1.0,0.0,1,38,14
33229856,"[14, 13]",14,13,2,[2019],1,0.8353658536585366,0.5487804878048781,164,80007,14.058374835469158,['106'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,4,38,14
33435309,"[12, 10, 9, 11]",12,9,4,[2019],1,0.8414634146341463,0.5487804878048781,82,80204,0.8884784617602121,['318'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
33440220,"[13, 14]",14,13,2,[2019],1,1.0,0.5487804878048781,82,80503,32.76716728670795,['327'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,4,38,14
33440240,[10],10,10,1,[2019],1,0.8780487804878049,0.5487804878048781,82,80227,7.851124877617673,['346'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,4,38,14
33494916,"[1, 2]",2,1,2,[2019],1,0.975609756097561,0.5487804878048781,82,80209,3.0505548451860673,['330'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
33649997,"[14, 13]",14,13,2,[2019],1,0.8536585365853658,0.5487804878048781,41,80216,4.18990540917288,['114'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
33655038,"[14, 15, 12, 13]",15,12,4,[2019],1,0.9632352941176471,0.5487804878048781,136,80204,0.8884784617602121,"['342', '124', '148', '310', '334', '336']",6,1,1,0,1,mostly_male,2,2018-2019,0.0,1.0,4,38,14
33709875,"[1, 2]",2,1,2,[2019],1,0.6585365853658537,0.5487804878048781,82,80120,10.259521635132941,['224'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,1,38,14
33709886,"[7, 5, 6, 3, 4, 8]",8,3,6,[2019],1,0.7073170731707317,0.5487804878048781,82,80134,20.424778651846815,['234'],1,0,0,1,0,mostly_male,2,2018-2019,0.0,0.0,1,38,14
33719865,"[4, 3]",4,3,2,[2019],1,0.9512195121951219,0.5487804878048781,41,80020,12.428208615782568,['336'],1,0,0,0,1,mostly_female,1,2018-2019,0.0,1.0,1,38,14
34109897,"[1, 2]",2,1,2,[2019],1,0.975609756097561,0.5487804878048781,82,80211,1.0182225067584003,['328'],1,0,0,0,1,female,1,2018-2019,0.0,0.0,1,38,14
34249914,[1],1,1,1,[2019],1,0.6707317073170732,0.5487804878048781,82,80126,15.398682485744569,['102'],1,0,1,0,0,mostly_female,1,2018-2019,0.0,1.0,4,38,14
34309890,"[17, 18]",18,17,2,[2019],1,0.975609756097561,0.5487804878048781,82,80205,2.1536172516902488,['140'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
34335049,"[22, 21]",22,21,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80020,12.428208615782568,['106'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,2,38,14
34359858,"[10, 9]",10,9,2,[2019],1,1.0,0.5487804878048781,82,80030,5.733187013693018,['104'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,3,38,14
34394852,"[17, 18]",18,17,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80019,15.996920973204352,['108'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,1,38,14
34459956,"[9, 10]",10,9,2,[2019],1,0.8536585365853658,0.5487804878048781,82,80212,2.689336784082861,['344'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
34489943,"[7, 8, 3, 6, 5, 4, 2, 1]",8,1,8,[2019],1,0.8048780487804879,0.5487804878048781,82,80112,14.946578233208779,"['214', '316']",2,1,0,1,1,male,2,2018-2019,0.0,1.0,1,38,14
34489974,"[13, 14]",14,13,2,[2019],1,0.9024390243902439,0.5487804878048781,82,46037,11.042246228688796,['102'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
34499892,"[14, 13, 12, 11]",14,11,4,[2019],1,0.9433962264150944,0.5487804878048781,106,80230,6.5746840492493845,"['116', '309']",2,1,1,0,1,male,2,2018-2019,0.0,1.0,1,38,14
34694880,"[2, 3, 1]",3,1,3,[2019],1,0.6463414634146342,0.5487804878048781,164,80204,0.8884784617602121,['344'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
34714856,"[6, 5, 17, 18]",18,5,14,[2019],1,1.0,0.5487804878048781,82,80525,53.22008325609625,"['106', '360', '359']",3,1,1,0,1,female,1,2018-2019,0.0,1.0,1,38,14
34724926,"[3, 4]",4,3,2,[2019],1,0.8414634146341463,0.5487804878048781,164,80132,45.121234146559125,['104'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
34755140,"[10, 9]",10,9,2,[2019],1,0.975609756097561,0.5487804878048781,82,80026,19.34983728687784,['312'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,2,38,14
34755258,"[8, 9, 6, 5]",9,5,5,[2019],1,0.8555555555555555,0.5487804878048781,90,53714,11.042246228688796,"['348', '342']",2,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
34755582,"[6, 5]",6,5,2,[2019],1,0.975609756097561,0.5487804878048781,82,80004,7.322651155569051,['144'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,2,38,14
34934879,"[12, 13]",13,12,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80723,80.94883227838702,['148'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,1,38,14
35059867,"[9, 10]",10,9,2,[2019],1,0.9207317073170732,0.5487804878048781,164,80124,15.927782685254456,['376'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
35084970,"[10, 8, 7, 9]",10,7,4,[2019],1,0.8902439024390244,0.5487804878048781,164,80015,15.03846554361427,['106'],1,0,1,0,0,female,1,2018-2019,0.0,0.0,1,38,14
35299866,"[2, 1]",2,1,2,[2019],1,0.8048780487804879,0.5487804878048781,82,80123,9.966794269339156,['108'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
35324956,"[12, 13]",13,12,2,[2019],1,0.43089430894308944,0.5487804878048781,246,80223,4.0704606158323955,['320'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
35354984,"[18, 17]",18,17,2,[2019],1,0.9573170731707317,0.5487804878048781,164,80020,12.428208615782568,['116'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
35379886,[5],5,5,1,[2019],1,0.8048780487804879,0.5487804878048781,82,80130,15.962594662769034,['130'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
35380085,"[13, 14]",14,13,2,[2019],1,0.9512195121951219,0.5487804878048781,164,80202,0.41975542715115144,['128'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
35414883,"[11, 12, 1, 5, 2, 4, 3]",12,1,12,[2019],1,0.6829268292682927,0.5487804878048781,82,80127,17.85028210134248,['140'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
35679872,"[21, 22]",22,21,2,[2019],1,0.9024390243902439,0.5487804878048781,82,80111,10.996835490559503,['138'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
35779880,[1],1,1,1,[2019],1,0.7804878048780488,0.5487804878048781,82,80452,37.034233359035525,['326'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
35810019,"[1, 2]",2,1,2,[2019],1,1.0,0.5487804878048781,82,80021,12.027042541896941,['104'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,2,38,14
35894879,"[1, 2, 10, 9, 8, 4, 5, 6, 3, 7]",10,1,10,[2019],1,0.8658536585365854,0.5487804878048781,164,80108,22.2594855961173,['236'],1,0,0,1,0,mostly_female,1,2018-2019,0.0,1.0,1,38,14
35989857,"[12, 11]",12,11,2,[2019],1,0.9615384615384616,0.5487804878048781,156,80246,5.331326750563896,['108'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
36010088,"[3, 4]",4,3,2,[2019],1,0.8292682926829268,0.5487804878048781,82,80234,11.129031370193102,['326'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,1,38,14
36015104,"[1, 2]",2,1,2,[2019],1,0.926829268292683,0.5487804878048781,41,80403,15.958155559662064,['116'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,0.0,1,38,14
36315190,"[1, 2]",2,1,2,[2019],1,0.8536585365853658,0.5487804878048781,41,80403,15.958155559662064,['360'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
36560026,"[3, 4, 5, 6, 8, 12, 9, 7, 1, 11, 2, 10]",12,1,12,[2019],1,0.573170731707317,0.5487804878048781,82,80017,12.58718789754235,['368'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,2,38,14
36615163,"[13, 14]",14,13,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80246,5.331326750563896,['344'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
36740054,"[4, 3]",4,3,2,[2019],1,0.5121951219512195,0.5487804878048781,82,80132,45.121234146559125,['312'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,2,38,14
37009981,"[1, 2]",2,1,2,[2019],1,0.9649122807017544,0.5487804878048781,114,80205,2.1536172516902488,"['122', '106', '336']",3,1,1,0,1,male,2,2018-2019,0.0,1.0,2,38,14
37031749,"[19, 18, 13, 1, 2, 12, 6, 5]",19,1,19,[2019],1,0.9634146341463414,0.5487804878048781,82,80107,36.241129551477755,"['110', '108']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
37040099,"[16, 15, 5, 4, 9, 8]",16,4,13,[2019],1,0.7804878048780488,0.5487804878048781,82,80403,15.958155559662064,['310'],1,0,0,0,1,male,2,2018-2019,1.0,1.0,1,38,14
37209854,"[5, 6]",6,5,2,[2019],1,1.0,0.5487804878048781,82,80211,1.0182225067584003,['320'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
37219940,"[9, 8, 7]",9,7,3,[2019],1,0.8780487804878049,0.5487804878048781,82,80241,12.76289518329032,['380'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
37439857,"[12, 14, 13, 11]",14,11,4,[2019],1,0.8536585365853658,0.5487804878048781,82,80124,15.927782685254456,['342'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
37519983,"[3, 4]",4,3,2,[2019],1,0.9207317073170732,0.5487804878048781,164,80525,53.22008325609625,['130'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
37609997,"[18, 17]",18,17,2,[2019],1,0.8353658536585366,0.5487804878048781,164,80403,15.958155559662064,['124'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,3,38,14
37614872,"[1, 2]",2,1,2,[2019],1,0.926829268292683,0.5487804878048781,82,80033,5.12969523409558,"['112', '134']",2,1,1,0,0,female,1,2018-2019,0.0,1.0,1,38,14
37639919,"[16, 15]",16,15,2,[2019],1,0.9451219512195121,0.5487804878048781,164,80211,1.0182225067584003,['322'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
37664919,"[16, 17]",17,16,2,[2019],1,0.9742268041237113,0.5487804878048781,194,80206,3.333055019510513,"['308', '336', '334', '310', '330']",5,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
37669904,"[7, 8]",8,7,2,[2019],1,0.9617486338797814,0.5487804878048781,183,80218,2.3867272079217945,"['322', '334', '336']",3,1,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
37694864,"[4, 3, 6, 5]",6,3,4,[2019],1,1.0,0.5487804878048781,82,80917,60.82600952661751,['102'],1,0,1,0,0,unknown,0,2018-2019,0.0,0.0,2,38,14
37784975,[10],10,10,1,[2019],1,0.9390243902439024,0.5487804878048781,164,80303,18.98757760594228,['308'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,3,38,14
37859942,"[11, 9, 10]",11,9,3,[2019],1,0.7560975609756098,0.5487804878048781,82,80206,3.333055019510513,['116'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,2,38,14
37874990,"[2, 5, 1, 6]",6,1,6,[2019],1,0.896551724137931,0.5487804878048781,174,80010,7.889164746058748,"['316', '334']",2,1,0,0,1,mostly_male,2,2018-2019,0.0,1.0,2,38,14
38064875,"[20, 19, 1, 18, 12, 13, 2, 17, 5, 6]",20,1,20,[2019],1,0.6260162601626016,0.5487804878048781,123,81625,11.042246228688796,['260'],1,0,0,1,0,male,2,2018-2019,0.0,0.0,1,38,14
38064892,"[3, 4]",4,3,2,[2019],1,0.976878612716763,0.5487804878048781,173,80303,18.98757760594228,"['308', '330', '312']",3,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38269916,"[2, 1]",2,1,2,[2019],1,0.9024390243902439,0.5487804878048781,164,60203,11.042246228688796,['376'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38329926,"[11, 12, 10, 9]",12,9,4,[2019],1,0.975609756097561,0.5487804878048781,82,80601,17.744587816502463,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
38430109,"[8, 7, 13, 12, 1, 2]",13,1,13,[2019],1,0.7125,0.5487804878048781,160,80016,17.5762661692004,"['110', '326']",2,1,1,0,1,mostly_male,2,2018-2019,0.0,1.0,1,38,14
38540019,"[1, 2, 12, 11]",12,1,12,[2019],1,0.926829268292683,0.5487804878048781,82,80470,28.674769830769595,['110'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
38540948,"[13, 14]",14,13,2,[2019],1,0.9528301886792453,0.5487804878048781,212,80222,6.828016439908511,"['336', '334', '350', '380']",4,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38874906,"[1, 2]",2,1,2,[2019],1,0.8292682926829268,0.5487804878048781,82,80241,12.76289518329032,['108'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
38874979,"[10, 9]",10,9,2,[2019],1,0.8536585365853658,0.5487804878048781,82,80023,15.281939347645432,['236'],1,0,0,1,0,unknown,0,2018-2019,0.0,0.0,1,38,14
38904965,"[3, 4]",4,3,2,[2019],1,0.9705882352941176,0.5487804878048781,204,80207,4.734729586570746,"['308', '314', '304', '352', '376']",5,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38904982,"[5, 6]",6,5,2,[2019],1,0.8893129770992366,0.5487804878048781,262,80204,0.8884784617602121,"['330', '358', '362', '324', '322']",5,1,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
38909909,"[1, 2]",2,1,2,[2019],1,0.9329268292682927,0.5487804878048781,164,80203,1.9598825651602167,['326'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38910083,"[17, 18, 16]",18,16,3,[2019],1,0.7926829268292683,0.5487804878048781,82,80907,60.76596952236874,['350'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38929927,"[11, 12, 5, 6]",12,5,8,[2019],1,0.9558823529411765,0.5487804878048781,204,80249,17.545470828471974,"['336', '332', '350', '352', '376', '380']",6,1,0,0,1,female,1,2018-2019,0.0,1.0,3,38,14
38934896,"[6, 5, 3, 4, 11, 15, 12, 13, 14, 16]",16,3,14,[2019],1,0.9573170731707317,0.5487804878048781,164,80304,25.634961035147374,['334'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
38940637,"[24, 21, 23, 22]",24,21,4,[2019],1,0.6951219512195121,0.5487804878048781,82,80214,3.3718645077645344,['311'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
38974856,"[17, 18, 16, 15]",18,15,4,[2019],1,0.959349593495935,0.5487804878048781,123,80013,14.067601845680528,['374'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39079930,"[16, 15]",16,15,2,[2019],1,0.9512195121951219,0.5487804878048781,164,80202,0.41975542715115144,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
39084868,"[4, 6, 5, 3]",6,3,4,[2019],1,0.9841772151898734,0.5487804878048781,316,80210,5.378061818205583,"['374', '310', '314', '312', '330', '334', '350', '352']",8,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39145029,"[8, 6, 7, 5, 4, 3, 13, 12, 11, 14]",14,3,12,[2019],1,0.3780487804878049,0.5487804878048781,82,80246,5.331326750563896,['318'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,3,38,14
39384974,"[11, 12]",12,11,2,[2019],1,0.9394495412844037,0.5487804878048781,545,80129,14.398627110237644,"['336', '348', '350', '344', '304', '342', '376', '374']",8,1,0,0,1,female,1,2018-2019,0.0,1.0,3,38,14
39385134,"[8, 7]",8,7,2,[2019],1,0.926829268292683,0.5487804878048781,41,80123,9.966794269339156,['369'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
39524918,[9],9,9,1,[2019],1,0.8536585365853658,0.5487804878048781,41,80203,1.9598825651602167,['342'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39569864,"[16, 17, 15, 18]",18,15,4,[2019],1,0.9707317073170731,0.5487804878048781,205,80205,2.1536172516902488,['314'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39569908,"[4, 3]",4,3,2,[2019],1,0.9024390243902439,0.5487804878048781,164,80205,2.1536172516902488,['314'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39589988,"[2, 1]",2,1,2,[2019],1,0.9146341463414634,0.5487804878048781,82,80205,2.1536172516902488,['132'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
39594902,"[2, 1]",2,1,2,[2019],1,0.9656862745098039,0.5487804878048781,204,80005,9.195563944476039,"['324', '352', '304', '374', '376', '326']",6,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39594926,"[19, 20, 16, 25, 26, 15]",26,15,12,[2019],1,0.9634146341463414,0.5487804878048781,164,80230,6.5746840492493845,['336'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39594955,"[6, 5]",6,5,2,[2019],1,0.9349593495934959,0.5487804878048781,123,80207,4.734729586570746,['348'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39704878,"[6, 5]",6,5,2,[2019],1,0.9878048780487805,0.5487804878048781,164,80237,9.129757048485972,['314'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39729862,"[2, 1]",2,1,2,[2019],1,0.8414634146341463,0.5487804878048781,82,80516,22.176966296199538,['212'],1,0,0,1,0,unknown,0,2018-2019,0.0,1.0,3,38,14
39734859,"[3, 2, 1, 13, 11, 14, 10, 17, 18, 12, 15, 16, 8, 5, 9, 7, 6]",18,1,18,[2019],1,0.9591836734693877,0.5487804878048781,196,80206,3.333055019510513,"['318', '350', '352', '380']",4,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39739978,"[10, 9]",10,9,2,[2019],1,0.9634146341463414,0.5487804878048781,164,80020,12.428208615782568,['348'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39764863,"[12, 9, 10, 11]",12,9,4,[2019],1,0.9846938775510204,0.5487804878048781,196,80134,20.424778651846815,"['312', '350', '314', '330']",4,1,0,0,1,female,1,2018-2019,0.0,1.0,3,38,14
39804888,[1],1,1,1,[2019],1,0.975609756097561,0.5487804878048781,123,80202,0.41975542715115144,['312'],1,0,0,0,1,female,1,2018-2019,0.0,0.0,1,38,14
39829916,"[5, 6]",6,5,2,[2019],1,0.975609756097561,0.5487804878048781,82,80634,46.265021417466286,['326'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,1,38,14
39864918,"[12, 11, 13]",13,11,3,[2019],1,0.9322916666666666,0.5487804878048781,192,80128,12.917206759291098,"['316', '310', '336', '350']",4,1,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
39889912,"[2, 1]",2,1,2,[2019],1,0.975609756097561,0.5487804878048781,164,80022,15.20004391490618,['318'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39889933,"[4, 3]",4,3,2,[2019],1,0.9634146341463414,0.5487804878048781,164,80113,7.918425309322313,['320'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39889996,"[5, 3, 4, 6]",6,3,4,[2019],1,0.7682926829268293,0.5487804878048781,82,80015,15.03846554361427,['322'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39890012,"[7, 8]",8,7,2,[2019],1,0.975609756097561,0.5487804878048781,123,80234,11.129031370193102,['308'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39914933,"[4, 3, 5]",5,3,3,[2019],1,0.9587628865979382,0.5487804878048781,194,80303,18.98757760594228,"['332', '336', '376', '380']",4,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
39919857,"[5, 4, 3]",5,3,3,[2019],1,0.9451219512195121,0.5487804878048781,164,80227,7.851124877617673,['328'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
40039999,"[18, 19]",19,18,2,[2019],1,0.6707317073170732,0.5487804878048781,82,82007,93.41085483331163,['318'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,3,38,14
40214899,"[14, 13]",14,13,2,[2019],1,0.875,0.5487804878048781,72,80218,2.3867272079217945,['310'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,2,38,14
40214960,"[10, 11]",11,10,2,[2019],1,0.9024390243902439,0.5487804878048781,82,80007,14.058374835469158,['236'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,1,38,14
40214992,"[9, 10]",10,9,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80498,63.570842324975,['316'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
40305065,"[6, 7]",7,6,2,[2019],1,0.43902439024390244,0.5487804878048781,82,80227,7.851124877617673,['362'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
40459853,"[3, 5, 6, 4]",6,3,4,[2019],1,0.8048780487804879,0.5487804878048781,41,80304,25.634961035147374,['375'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
40464909,"[9, 10, 11, 12]",12,9,4,[2019],1,0.926829268292683,0.5487804878048781,82,80922,61.489591604829876,['128'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,3,38,14
40554910,"[17, 18]",18,17,2,[2019],1,0.9024390243902439,0.5487804878048781,82,80238,7.13383819617446,"['212', '252']",2,1,0,1,0,female,1,2018-2019,0.0,1.0,1,38,14
41149902,"[17, 18]",18,17,2,[2019],1,0.6829268292682927,0.5487804878048781,82,80241,12.76289518329032,['146'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,3,38,14
41179917,"[11, 12, 10, 9]",12,9,4,[2019],1,0.926829268292683,0.5487804878048781,41,80022,15.20004391490618,"['102', '148']",2,1,1,0,0,female,1,2018-2019,0.0,1.0,3,38,14
41265223,"[12, 11]",12,11,2,[2019],1,0.9878048780487805,0.5487804878048781,82,80521,58.40594166669418,['108'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,2,38,14
41644869,"[18, 17]",18,17,2,[2019],1,0.717948717948718,0.5487804878048781,156,,,"['108', '328']",2,1,1,0,1,male,2,2018-2019,0.0,0.0,1,38,14
41769879,"[4, 5]",5,4,2,[2019],1,0.7195121951219512,0.5487804878048781,82,80111,10.996835490559503,"['124', '126', '122']",3,1,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
41769951,"[15, 16]",16,15,2,[2019],1,0.9390243902439024,0.5487804878048781,82,80503,32.76716728670795,['108'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
41860279,"[3, 4]",4,3,2,[2019],1,0.7804878048780488,0.5487804878048781,82,80237,9.129757048485972,['318'],1,0,0,0,1,unknown,0,2018-2019,0.0,1.0,1,38,14
42099892,"[9, 11, 10]",11,9,3,[2019],1,0.8292682926829268,0.5487804878048781,82,80022,15.20004391490618,['256'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,3,38,14
42189877,"[5, 6, 4]",6,4,3,[2019],1,0.926829268292683,0.5487804878048781,82,80130,15.962594662769034,"['302', '305']",2,1,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
42394879,"[6, 5, 7]",7,5,3,[2019],1,0.975609756097561,0.5487804878048781,82,80215,5.481319496835096,['362'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
42914899,"[2, 1]",2,1,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80602,15.476016064492825,['246'],1,0,0,1,0,mostly_male,2,2018-2019,0.0,1.0,2,38,14
42939951,"[4, 3]",4,3,2,[2019],1,0.6707317073170732,0.5487804878048781,82,80122,11.9132251667473,['230'],1,0,0,1,0,male,2,2018-2019,0.0,0.0,1,38,14
42940016,"[7, 8, 10, 9]",10,7,4,[2019],1,0.9634146341463414,0.5487804878048781,82,80211,1.0182225067584003,['380'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
43144851,"[12, 11]",12,11,2,[2019],1,0.926829268292683,0.5487804878048781,82,80113,7.918425309322313,['354'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,3,38,14
43269881,"[2, 4, 3, 1]",4,1,4,[2019],1,0.975609756097561,0.5487804878048781,82,80241,12.76289518329032,['130'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
43359900,"[15, 14]",15,14,2,[2019],1,0.975609756097561,0.5487804878048781,41,80206,3.333055019510513,['128'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
43444962,"[10, 9]",10,9,2,[2019],1,0.975609756097561,0.5487804878048781,82,81226,11.042246228688796,['304'],1,0,0,0,1,female,1,2018-2019,0.0,0.0,1,38,14
43449889,"[8, 7]",8,7,2,[2019],1,0.9512195121951219,0.5487804878048781,82,80202,0.41975542715115144,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
43579900,"[8, 7]",8,7,2,[2019],1,0.8048780487804879,0.5487804878048781,41,80021,12.027042541896941,['314'],1,0,0,0,1,female,1,2018-2019,0.0,0.0,1,38,14
43684901,"[11, 10, 12, 9]",12,9,4,[2019],1,0.9573170731707317,0.5487804878048781,164,80305,20.846660846024445,['310'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
43689980,"[17, 16, 15, 14]",17,14,4,[2019],1,0.9024390243902439,0.5487804878048781,82,80228,8.595264794725352,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
43749954,"[1, 2]",2,1,2,[2019],1,0.9634146341463414,0.5487804878048781,164,80302,31.963969593706288,['310'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
43929931,"[5, 6]",6,5,2,[2019],1,0.8658536585365854,0.5487804878048781,82,80109,31.485202911337495,['324'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,1,38,14
44024887,"[10, 9]",10,9,2,[2019],1,0.6463414634146342,0.5487804878048781,82,81004,11.042246228688796,['308'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
44079859,"[10, 9]",10,9,2,[2019],1,0.8972602739726028,0.5487804878048781,146,80203,1.9598825651602167,"['308', '312', '310', '334']",4,1,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
