contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
138274,"[8, 9, 7, 10]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,86,80237,9.129757048485972,['132'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
138307,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7965116279069767,0.5487804878048781,172,80224,7.040074186125589,['142'],1,0,1,0,0,unknown,0,2014-2015,1.0,19.0,39,12
138351,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7790697674418605,0.5487804878048781,86,80108,22.2594855961173,['366'],1,0,0,0,1,male,2,2014-2015,0.0,17.0,39,12
138417,"[17, 18]",18,17,2,"[2015, 2016]",2,1,0.7790697674418605,0.5487804878048781,172,80229,7.633614447103802,"['252', '373']",2,1,0,1,1,male,2,2014-2015,0.0,15.0,39,12
139110,"[10, 7, 9, 8]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8372093023255814,0.5487804878048781,172,80112,14.946578233208779,"['116', '134']",2,1,1,0,0,female,1,2014-2015,0.0,19.0,39,12
139187,"[14, 12, 11, 13]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,86,80121,9.90099778112696,['333'],1,0,0,0,1,female,1,2014-2015,0.0,19.0,39,12
139462,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,172,80238,7.13383819617446,['128'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
139506,"[16, 17]",17,16,2,[2015],1,0,0.7209302325581395,0.5487804878048781,86,80013,14.067601845680528,['341'],1,0,0,0,1,mostly_female,1,2014-2015,0.0,17.0,39,12
139616,"[12, 11]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.046511627906976744,0.5487804878048781,86,80304,25.634961035147374,['102'],1,0,1,0,0,unknown,0,2014-2015,0.0,17.0,39,12
139671,"[14, 12, 11, 13]",14,11,4,"[2015, 2016]",2,1,0.8255813953488372,0.5487804878048781,172,80123,9.966794269339156,['148'],1,0,1,0,0,male,2,2014-2015,0.0,16.0,39,12
139682,"[8, 7, 5, 6]",8,5,4,[2015],1,0,0.9069767441860465,0.5487804878048781,172,80022,15.20004391490618,['128'],1,0,1,0,0,unknown,0,2014-2015,0.0,16.0,39,12
140001,"[15, 16, 17, 14]",17,14,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6395348837209303,0.5487804878048781,172,80202,0.41975542715115144,['126'],1,0,1,0,0,unknown,0,2014-2015,0.0,18.0,39,12
140243,"[6, 3, 1, 5, 4, 2]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9127906976744186,0.5487804878048781,172,80301,23.402573411925637,['126'],1,0,1,0,0,male,2,2014-2015,0.0,18.0,39,12
140430,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8023255813953488,0.5487804878048781,86,80017,12.58718789754235,['324'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
140463,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6627906976744186,0.5487804878048781,86,07090,11.042246228688796,['373'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
140529,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9612403100775194,0.5487804878048781,129,80125,17.85028210134248,['342'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
140584,"[11, 12, 10, 9]",12,9,4,[2015],1,0,0.46511627906976744,0.5487804878048781,172,80007,14.058374835469158,['303'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
140727,"[1, 2]",2,1,2,[2015],1,0,0.0,0.5487804878048781,86,80209,3.0505548451860673,['112'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
140804,"[17, 18, 16, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6976744186046512,0.5487804878048781,43,80401,10.78147262646119,['323'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
