attendance,club_level,contact_id,distance,gender_num,lower_level,multiple_sections,num_sections,num_years,number_seats,ot_losses,paid_in_full,performance,renewed,season_year,seat_end,seat_start,tenure,tix_num,upper_level,wins,percent_total_used,flash_profit_loss
0.65,0,105483,14.398627110237644,2,1,0,1,5,7,9,1.0,0.5792682926829268,1.0,2017-2018,20,14,22.0,160,0,43,0.534883721,0.0
0.65,0,105483,14.398627110237644,2,1,0,1,5,7,9,1.0,0.5792682926829268,1.0,2017-2018,20,14,22.0,160,0,43,0.5625,0.0
0.65,0,105483,14.398627110237644,2,1,0,1,5,7,9,1.0,0.5792682926829268,1.0,2017-2018,20,14,22.0,160,0,43,0.630434783,0.0
0.65,0,105483,14.398627110237644,2,1,0,1,5,7,9,1.0,0.5792682926829268,1.0,2017-2018,20,14,22.0,160,0,43,0.4772,0.0
0.4695121951219512,0,105483,14.398627110237644,2,1,0,1,3,2,14,0.0,0.5487804878048781,1.0,2018-2019,12,11,23.0,164,0,38,0.593023256,0.0
0.4695121951219512,0,105483,14.398627110237644,2,1,0,1,3,2,14,0.0,0.5487804878048781,1.0,2018-2019,12,11,23.0,164,0,38,0.534883721,0.0
0.4695121951219512,0,105483,14.398627110237644,2,1,0,1,3,2,14,0.0,0.5487804878048781,1.0,2018-2019,12,11,23.0,164,0,38,0.5625,0.0
0.4695121951219512,0,105483,14.398627110237644,2,1,0,1,3,2,14,0.0,0.5487804878048781,1.0,2018-2019,12,11,23.0,164,0,38,0.630434783,0.0
0.4695121951219512,0,105483,14.398627110237644,2,1,0,1,3,2,14,0.0,0.5487804878048781,1.0,2018-2019,12,11,23.0,164,0,38,0.4772,0.0
0.8604651162790697,0,105571,7.851124877617672,2,1,0,1,3,4,12,0.0,0.5487804878048781,1.0,2014-2015,11,8,19.0,86,0,39,0.860465116,0.0
0.8604651162790697,0,105571,7.851124877617672,2,1,0,1,3,4,12,0.0,0.5487804878048781,1.0,2014-2015,11,8,19.0,86,0,39,0.709302326,0.0
0.8604651162790697,0,105571,7.851124877617672,2,1,0,1,3,4,12,0.0,0.5487804878048781,1.0,2014-2015,11,8,19.0,86,0,39,0.795454545,0.0
0.8604651162790697,0,105571,7.851124877617672,2,1,0,1,3,4,12,0.0,0.5487804878048781,1.0,2014-2015,11,8,19.0,86,0,39,0.804347826,0.0
0.8604651162790697,0,105571,7.851124877617672,2,1,0,1,3,4,12,0.0,0.5487804878048781,1.0,2014-2015,11,8,19.0,86,0,39,0.8863,0.0
0.7093023255813954,0,105571,7.851124877617672,2,1,0,1,5,2,4,0.0,0.5,1.0,2015-2016,8,7,20.0,86,0,39,0.860465116,0.0
0.7093023255813954,0,105571,7.851124877617672,2,1,0,1,5,2,4,0.0,0.5,1.0,2015-2016,8,7,20.0,86,0,39,0.709302326,0.0
0.7093023255813954,0,105571,7.851124877617672,2,1,0,1,5,2,4,0.0,0.5,1.0,2015-2016,8,7,20.0,86,0,39,0.795454545,0.0
0.7093023255813954,0,105571,7.851124877617672,2,1,0,1,5,2,4,0.0,0.5,1.0,2015-2016,8,7,20.0,86,0,39,0.804347826,0.0
0.7093023255813954,0,105571,7.851124877617672,2,1,0,1,5,2,4,0.0,0.5,1.0,2015-2016,8,7,20.0,86,0,39,0.8863,0.0
0.8048780487804879,0,105571,7.851124877617672,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,6,3,21.0,82,0,22,0.860465116,0.0
0.8048780487804879,0,105571,7.851124877617672,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,6,3,21.0,82,0,22,0.709302326,0.0
0.8048780487804879,0,105571,7.851124877617672,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,6,3,21.0,82,0,22,0.795454545,0.0
0.8048780487804879,0,105571,7.851124877617672,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,6,3,21.0,82,0,22,0.804347826,0.0
0.8048780487804879,0,105571,7.851124877617672,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,6,3,21.0,82,0,22,0.8863,0.0
0.775,0,105571,7.851124877617672,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,18,17,22.0,80,0,43,0.860465116,0.0
0.775,0,105571,7.851124877617672,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,18,17,22.0,80,0,43,0.709302326,0.0
0.775,0,105571,7.851124877617672,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,18,17,22.0,80,0,43,0.795454545,0.0
0.775,0,105571,7.851124877617672,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,18,17,22.0,80,0,43,0.804347826,0.0
0.775,0,105571,7.851124877617672,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,18,17,22.0,80,0,43,0.8863,0.0
0.8780487804878049,0,105571,7.851124877617672,2,1,0,1,5,4,14,0.0,0.5487804878048781,1.0,2018-2019,10,7,23.0,82,0,38,0.860465116,0.0
0.8780487804878049,0,105571,7.851124877617672,2,1,0,1,5,4,14,0.0,0.5487804878048781,1.0,2018-2019,10,7,23.0,82,0,38,0.709302326,0.0
0.8780487804878049,0,105571,7.851124877617672,2,1,0,1,5,4,14,0.0,0.5487804878048781,1.0,2018-2019,10,7,23.0,82,0,38,0.795454545,0.0
0.8780487804878049,0,105571,7.851124877617672,2,1,0,1,5,4,14,0.0,0.5487804878048781,1.0,2018-2019,10,7,23.0,82,0,38,0.804347826,0.0
0.8780487804878049,0,105571,7.851124877617672,2,1,0,1,5,4,14,0.0,0.5487804878048781,1.0,2018-2019,10,7,23.0,82,0,38,0.8863,0.0
0.8914728682170543,0,105593,14.398627110237644,2,1,1,2,5,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,258,1,39,0.8914728679999999,0.0
0.8914728682170543,0,105593,14.398627110237644,2,1,1,2,5,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,258,1,39,0.965116279,0.0
0.8914728682170543,0,105593,14.398627110237644,2,1,1,2,5,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,258,1,39,0.946280992,0.0
0.8914728682170543,0,105593,14.398627110237644,2,1,1,2,5,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,258,1,39,0.909090909,0.0
0.8914728682170543,0,105593,14.398627110237644,2,1,1,2,5,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,258,1,39,0.9132,0.0
0.9651162790697676,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.5,1.0,2015-2016,6,3,20.0,258,1,39,0.8914728679999999,0.0
0.9651162790697676,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.5,1.0,2015-2016,6,3,20.0,258,1,39,0.965116279,0.0
0.9651162790697676,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.5,1.0,2015-2016,6,3,20.0,258,1,39,0.946280992,0.0
0.9651162790697676,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.5,1.0,2015-2016,6,3,20.0,258,1,39,0.909090909,0.0
0.9651162790697676,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.5,1.0,2015-2016,6,3,20.0,258,1,39,0.9132,0.0
0.9645232815964524,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,10,7,21.0,451,0,22,0.8914728679999999,0.0
0.9645232815964524,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,10,7,21.0,451,0,22,0.965116279,0.0
0.9645232815964524,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,10,7,21.0,451,0,22,0.946280992,0.0
0.9645232815964524,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,10,7,21.0,451,0,22,0.909090909,0.0
0.9645232815964524,0,105593,14.398627110237644,2,1,1,2,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,10,7,21.0,451,0,22,0.9132,0.0
0.906818181818182,0,105593,14.398627110237644,2,1,1,2,5,9,9,0.0,0.5792682926829268,1.0,2017-2018,9,1,22.0,440,0,43,0.8914728679999999,0.0
0.906818181818182,0,105593,14.398627110237644,2,1,1,2,5,9,9,0.0,0.5792682926829268,1.0,2017-2018,9,1,22.0,440,0,43,0.965116279,0.0
0.906818181818182,0,105593,14.398627110237644,2,1,1,2,5,9,9,0.0,0.5792682926829268,1.0,2017-2018,9,1,22.0,440,0,43,0.946280992,0.0
0.906818181818182,0,105593,14.398627110237644,2,1,1,2,5,9,9,0.0,0.5792682926829268,1.0,2017-2018,9,1,22.0,440,0,43,0.909090909,0.0
0.906818181818182,0,105593,14.398627110237644,2,1,1,2,5,9,9,0.0,0.5792682926829268,1.0,2017-2018,9,1,22.0,440,0,43,0.9132,0.0
0.9441786283891548,0,105593,14.398627110237644,2,1,1,8,5,5,14,0.0,0.5487804878048781,1.0,2018-2019,23,19,23.0,627,1,38,0.8914728679999999,0.0
0.9441786283891548,0,105593,14.398627110237644,2,1,1,8,5,5,14,0.0,0.5487804878048781,1.0,2018-2019,23,19,23.0,627,1,38,0.965116279,0.0
0.9441786283891548,0,105593,14.398627110237644,2,1,1,8,5,5,14,0.0,0.5487804878048781,1.0,2018-2019,23,19,23.0,627,1,38,0.946280992,0.0
0.9441786283891548,0,105593,14.398627110237644,2,1,1,8,5,5,14,0.0,0.5487804878048781,1.0,2018-2019,23,19,23.0,627,1,38,0.909090909,0.0
0.9441786283891548,0,105593,14.398627110237644,2,1,1,8,5,5,14,0.0,0.5487804878048781,1.0,2018-2019,23,19,23.0,627,1,38,0.9132,0.0
0.6744186046511628,0,105714,58.733364599400474,2,0,0,1,1,12,12,0.0,0.5487804878048781,0.0,2014-2015,12,1,19.0,86,1,39,0.674418605,0.0
0.6744186046511628,0,105714,58.733364599400474,2,0,0,1,1,12,12,0.0,0.5487804878048781,0.0,2014-2015,12,1,19.0,86,1,39,0.76744186,0.0
0.6744186046511628,0,105714,58.733364599400474,2,0,0,1,1,12,12,0.0,0.5487804878048781,0.0,2014-2015,12,1,19.0,86,1,39,0.590909091,0.0
0.6744186046511628,0,105714,58.733364599400474,2,0,0,1,1,12,12,0.0,0.5487804878048781,0.0,2014-2015,12,1,19.0,86,1,39,0.891304348,0.0
0.6744186046511628,0,105714,58.733364599400474,2,0,0,1,1,12,12,0.0,0.5487804878048781,0.0,2014-2015,12,1,19.0,86,1,39,0.9772,0.0461
0.7674418604651163,0,105714,58.733364599400474,2,0,0,1,4,2,4,0.0,0.5,1.0,2015-2016,10,9,20.0,86,1,39,0.674418605,0.0
0.7674418604651163,0,105714,58.733364599400474,2,0,0,1,4,2,4,0.0,0.5,1.0,2015-2016,10,9,20.0,86,1,39,0.76744186,0.0
0.7674418604651163,0,105714,58.733364599400474,2,0,0,1,4,2,4,0.0,0.5,1.0,2015-2016,10,9,20.0,86,1,39,0.590909091,0.0
0.7674418604651163,0,105714,58.733364599400474,2,0,0,1,4,2,4,0.0,0.5,1.0,2015-2016,10,9,20.0,86,1,39,0.891304348,0.0
0.7674418604651163,0,105714,58.733364599400474,2,0,0,1,4,2,4,0.0,0.5,1.0,2015-2016,10,9,20.0,86,1,39,0.9772,0.0461
0.6341463414634146,0,105714,58.733364599400474,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,20,19,21.0,82,1,22,0.674418605,0.0
0.6341463414634146,0,105714,58.733364599400474,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,20,19,21.0,82,1,22,0.76744186,0.0
0.6341463414634146,0,105714,58.733364599400474,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,20,19,21.0,82,1,22,0.590909091,0.0
0.6341463414634146,0,105714,58.733364599400474,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,20,19,21.0,82,1,22,0.891304348,0.0
0.6341463414634146,0,105714,58.733364599400474,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,20,19,21.0,82,1,22,0.9772,0.0461
0.95,0,105714,58.733364599400474,2,0,0,1,5,17,9,0.0,0.5792682926829268,1.0,2017-2018,17,1,22.0,80,1,43,0.674418605,0.0
0.95,0,105714,58.733364599400474,2,0,0,1,5,17,9,0.0,0.5792682926829268,1.0,2017-2018,17,1,22.0,80,1,43,0.76744186,0.0
0.95,0,105714,58.733364599400474,2,0,0,1,5,17,9,0.0,0.5792682926829268,1.0,2017-2018,17,1,22.0,80,1,43,0.590909091,0.0
0.95,0,105714,58.733364599400474,2,0,0,1,5,17,9,0.0,0.5792682926829268,1.0,2017-2018,17,1,22.0,80,1,43,0.891304348,0.0
0.95,0,105714,58.733364599400474,2,0,0,1,5,17,9,0.0,0.5792682926829268,1.0,2017-2018,17,1,22.0,80,1,43,0.9772,0.0461
1.0,0,105714,58.733364599400474,2,0,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,18,17,23.0,82,1,38,0.674418605,0.0
1.0,0,105714,58.733364599400474,2,0,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,18,17,23.0,82,1,38,0.76744186,0.0
1.0,0,105714,58.733364599400474,2,0,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,18,17,23.0,82,1,38,0.590909091,0.0
1.0,0,105714,58.733364599400474,2,0,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,18,17,23.0,82,1,38,0.891304348,0.0
1.0,0,105714,58.733364599400474,2,0,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,18,17,23.0,82,1,38,0.9772,0.0461
0.5697674418604651,0,105736,11.042246228688798,2,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,172,0,39,0.5697674420000001,0.0
0.5697674418604651,0,105736,11.042246228688798,2,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,172,0,39,0.622093023,0.0
0.5697674418604651,0,105736,11.042246228688798,2,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,172,0,39,0.301136364,0.0
0.5697674418604651,0,105736,11.042246228688798,2,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,172,0,39,0.532258065,0.0
0.5697674418604651,0,105736,11.042246228688798,2,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,2,1,19.0,172,0,39,0.6931,0.1174
0.622093023255814,0,105736,11.042246228688798,2,1,0,1,5,4,4,0.0,0.5,1.0,2015-2016,7,4,20.0,172,0,39,0.5697674420000001,0.0
0.622093023255814,0,105736,11.042246228688798,2,1,0,1,5,4,4,0.0,0.5,1.0,2015-2016,7,4,20.0,172,0,39,0.622093023,0.0
0.622093023255814,0,105736,11.042246228688798,2,1,0,1,5,4,4,0.0,0.5,1.0,2015-2016,7,4,20.0,172,0,39,0.301136364,0.0
0.622093023255814,0,105736,11.042246228688798,2,1,0,1,5,4,4,0.0,0.5,1.0,2015-2016,7,4,20.0,172,0,39,0.532258065,0.0
0.622093023255814,0,105736,11.042246228688798,2,1,0,1,5,4,4,0.0,0.5,1.0,2015-2016,7,4,20.0,172,0,39,0.6931,0.1174
0.3109756097560976,0,105736,11.042246228688798,2,1,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,18,17,21.0,164,0,22,0.5697674420000001,0.0
0.3109756097560976,0,105736,11.042246228688798,2,1,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,18,17,21.0,164,0,22,0.622093023,0.0
0.3109756097560976,0,105736,11.042246228688798,2,1,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,18,17,21.0,164,0,22,0.301136364,0.0
0.3109756097560976,0,105736,11.042246228688798,2,1,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,18,17,21.0,164,0,22,0.532258065,0.0
0.3109756097560976,0,105736,11.042246228688798,2,1,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,18,17,21.0,164,0,22,0.6931,0.1174
0.53125,0,105736,11.042246228688798,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,16,15,22.0,160,0,43,0.5697674420000001,0.0
0.53125,0,105736,11.042246228688798,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,16,15,22.0,160,0,43,0.622093023,0.0
0.53125,0,105736,11.042246228688798,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,16,15,22.0,160,0,43,0.301136364,0.0
0.53125,0,105736,11.042246228688798,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,16,15,22.0,160,0,43,0.532258065,0.0
0.53125,0,105736,11.042246228688798,2,1,0,1,5,2,9,0.0,0.5792682926829268,1.0,2017-2018,16,15,22.0,160,0,43,0.6931,0.1174
0.7012195121951219,0,105736,11.042246228688798,2,1,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,4,3,23.0,164,0,38,0.5697674420000001,0.0
0.7012195121951219,0,105736,11.042246228688798,2,1,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,4,3,23.0,164,0,38,0.622093023,0.0
0.7012195121951219,0,105736,11.042246228688798,2,1,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,4,3,23.0,164,0,38,0.301136364,0.0
0.7012195121951219,0,105736,11.042246228688798,2,1,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,4,3,23.0,164,0,38,0.532258065,0.0
0.7012195121951219,0,105736,11.042246228688798,2,1,0,1,5,2,14,0.0,0.5487804878048781,1.0,2018-2019,4,3,23.0,164,0,38,0.6931,0.1174
0.9186046511627908,0,105835,3.333055019510513,2,0,0,1,1,4,12,0.0,0.5487804878048781,0.0,2014-2015,18,15,19.0,86,1,39,0.918604651,0.0
0.9186046511627908,0,105835,3.333055019510513,2,0,0,1,1,4,12,0.0,0.5487804878048781,0.0,2014-2015,18,15,19.0,86,1,39,0.953488372,0.0
0.9186046511627908,0,105835,3.333055019510513,2,0,0,1,1,4,12,0.0,0.5487804878048781,0.0,2014-2015,18,15,19.0,86,1,39,0.897727273,0.0
0.9534883720930232,0,105835,3.333055019510513,2,0,0,1,2,2,4,0.0,0.5,0.0,2015-2016,2,1,20.0,86,1,39,0.918604651,0.0
0.9534883720930232,0,105835,3.333055019510513,2,0,0,1,2,2,4,0.0,0.5,0.0,2015-2016,2,1,20.0,86,1,39,0.953488372,0.0
0.9534883720930232,0,105835,3.333055019510513,2,0,0,1,2,2,4,0.0,0.5,0.0,2015-2016,2,1,20.0,86,1,39,0.897727273,0.0
0.9390243902439024,0,105835,3.333055019510513,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,4,3,21.0,82,1,22,0.918604651,0.0
0.9390243902439024,0,105835,3.333055019510513,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,4,3,21.0,82,1,22,0.953488372,0.0
0.9390243902439024,0,105835,3.333055019510513,2,0,0,1,5,2,4,0.0,0.2926829268292683,1.0,2016-2017,4,3,21.0,82,1,22,0.897727273,0.0
0.8953488372093024,0,105879,15.958155559662066,0,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,18,17,19.0,86,0,39,0.895348837,0.0
0.8953488372093024,0,105879,15.958155559662066,0,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,18,17,19.0,86,0,39,0.941860465,0.0
0.8953488372093024,0,105879,15.958155559662066,0,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,18,17,19.0,86,0,39,0.670454545,0.0
0.8953488372093024,0,105879,15.958155559662066,0,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,18,17,19.0,86,0,39,0.934782609,0.0
0.8953488372093024,0,105879,15.958155559662066,0,1,0,1,3,2,12,0.0,0.5487804878048781,1.0,2014-2015,18,17,19.0,86,0,39,0.8295,0.0
0.9418604651162792,0,105879,15.958155559662066,0,1,0,1,2,2,4,0.0,0.5,0.0,2015-2016,19,18,20.0,86,0,39,0.895348837,0.0
0.9418604651162792,0,105879,15.958155559662066,0,1,0,1,2,2,4,0.0,0.5,0.0,2015-2016,19,18,20.0,86,0,39,0.941860465,0.0
0.9418604651162792,0,105879,15.958155559662066,0,1,0,1,2,2,4,0.0,0.5,0.0,2015-2016,19,18,20.0,86,0,39,0.670454545,0.0
0.9418604651162792,0,105879,15.958155559662066,0,1,0,1,2,2,4,0.0,0.5,0.0,2015-2016,19,18,20.0,86,0,39,0.934782609,0.0
0.9418604651162792,0,105879,15.958155559662066,0,1,0,1,2,2,4,0.0,0.5,0.0,2015-2016,19,18,20.0,86,0,39,0.8295,0.0
0.6463414634146342,0,105879,15.958155559662066,0,1,0,1,5,11,4,0.0,0.2926829268292683,1.0,2016-2017,17,7,21.0,82,0,22,0.895348837,0.0
0.6463414634146342,0,105879,15.958155559662066,0,1,0,1,5,11,4,0.0,0.2926829268292683,1.0,2016-2017,17,7,21.0,82,0,22,0.941860465,0.0
0.6463414634146342,0,105879,15.958155559662066,0,1,0,1,5,11,4,0.0,0.2926829268292683,1.0,2016-2017,17,7,21.0,82,0,22,0.670454545,0.0
0.6463414634146342,0,105879,15.958155559662066,0,1,0,1,5,11,4,0.0,0.2926829268292683,1.0,2016-2017,17,7,21.0,82,0,22,0.934782609,0.0
0.6463414634146342,0,105879,15.958155559662066,0,1,0,1,5,11,4,0.0,0.2926829268292683,1.0,2016-2017,17,7,21.0,82,0,22,0.8295,0.0
0.975,0,105879,15.958155559662066,0,1,0,1,5,4,9,0.0,0.5792682926829268,1.0,2017-2018,8,5,22.0,80,0,43,0.895348837,0.0
0.975,0,105879,15.958155559662066,0,1,0,1,5,4,9,0.0,0.5792682926829268,1.0,2017-2018,8,5,22.0,80,0,43,0.941860465,0.0
0.975,0,105879,15.958155559662066,0,1,0,1,5,4,9,0.0,0.5792682926829268,1.0,2017-2018,8,5,22.0,80,0,43,0.670454545,0.0
0.975,0,105879,15.958155559662066,0,1,0,1,5,4,9,0.0,0.5792682926829268,1.0,2017-2018,8,5,22.0,80,0,43,0.934782609,0.0
0.975,0,105879,15.958155559662066,0,1,0,1,5,4,9,0.0,0.5792682926829268,1.0,2017-2018,8,5,22.0,80,0,43,0.8295,0.0
0.8414634146341463,0,105879,15.958155559662066,0,1,0,1,5,17,14,0.0,0.5487804878048781,1.0,2018-2019,17,1,23.0,82,0,38,0.895348837,0.0
0.8414634146341463,0,105879,15.958155559662066,0,1,0,1,5,17,14,0.0,0.5487804878048781,1.0,2018-2019,17,1,23.0,82,0,38,0.941860465,0.0
0.8414634146341463,0,105879,15.958155559662066,0,1,0,1,5,17,14,0.0,0.5487804878048781,1.0,2018-2019,17,1,23.0,82,0,38,0.670454545,0.0
0.8414634146341463,0,105879,15.958155559662066,0,1,0,1,5,17,14,0.0,0.5487804878048781,1.0,2018-2019,17,1,23.0,82,0,38,0.934782609,0.0
0.8414634146341463,0,105879,15.958155559662066,0,1,0,1,5,17,14,0.0,0.5487804878048781,1.0,2018-2019,17,1,23.0,82,0,38,0.8295,0.0
0.9418604651162792,0,105945,5.361284577121255,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,6,3,19.0,86,0,39,0.941860465,0.0
0.9418604651162792,0,105945,5.361284577121255,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,6,3,19.0,86,0,39,0.941860465,0.0
0.9418604651162792,0,105945,5.361284577121255,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,6,3,19.0,86,0,39,0.977272727,0.0
0.9418604651162792,0,105945,5.361284577121255,2,1,0,1,5,2,4,1.0,0.5,1.0,2015-2016,4,3,20.0,86,0,39,0.941860465,0.0
0.9418604651162792,0,105945,5.361284577121255,2,1,0,1,5,2,4,1.0,0.5,1.0,2015-2016,4,3,20.0,86,0,39,0.941860465,0.0
0.9418604651162792,0,105945,5.361284577121255,2,1,0,1,5,2,4,1.0,0.5,1.0,2015-2016,4,3,20.0,86,0,39,0.977272727,0.0
0.975609756097561,0,105945,5.361284577121255,2,1,0,1,5,2,4,1.0,0.2926829268292683,1.0,2016-2017,4,3,21.0,82,0,22,0.941860465,0.0
0.975609756097561,0,105945,5.361284577121255,2,1,0,1,5,2,4,1.0,0.2926829268292683,1.0,2016-2017,4,3,21.0,82,0,22,0.941860465,0.0
0.975609756097561,0,105945,5.361284577121255,2,1,0,1,5,2,4,1.0,0.2926829268292683,1.0,2016-2017,4,3,21.0,82,0,22,0.977272727,0.0
0.8837209302325582,0,106000,9.129757048485972,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,4,1,19.0,86,0,39,0.88372093,0.0
0.8837209302325582,0,106000,9.129757048485972,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,4,1,19.0,86,0,39,0.279069767,0.0
0.8837209302325582,0,106000,9.129757048485972,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,4,1,19.0,86,0,39,0.852272727,0.0
0.8837209302325582,0,106000,9.129757048485972,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,4,1,19.0,86,0,39,0.815533981,0.0
0.8837209302325582,0,106000,9.129757048485972,2,1,0,1,5,4,12,1.0,0.5487804878048781,1.0,2014-2015,4,1,19.0,86,0,39,0.75,0.0
0.2790697674418605,0,106000,9.129757048485972,2,1,0,1,2,4,4,0.0,0.5,0.0,2015-2016,18,15,20.0,86,0,39,0.88372093,0.0
0.2790697674418605,0,106000,9.129757048485972,2,1,0,1,2,4,4,0.0,0.5,0.0,2015-2016,18,15,20.0,86,0,39,0.279069767,0.0
0.2790697674418605,0,106000,9.129757048485972,2,1,0,1,2,4,4,0.0,0.5,0.0,2015-2016,18,15,20.0,86,0,39,0.852272727,0.0
0.2790697674418605,0,106000,9.129757048485972,2,1,0,1,2,4,4,0.0,0.5,0.0,2015-2016,18,15,20.0,86,0,39,0.815533981,0.0
0.2790697674418605,0,106000,9.129757048485972,2,1,0,1,2,4,4,0.0,0.5,0.0,2015-2016,18,15,20.0,86,0,39,0.75,0.0
0.8658536585365854,0,106000,9.129757048485972,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,8,5,21.0,82,0,22,0.88372093,0.0
0.8658536585365854,0,106000,9.129757048485972,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,8,5,21.0,82,0,22,0.279069767,0.0
0.8658536585365854,0,106000,9.129757048485972,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,8,5,21.0,82,0,22,0.852272727,0.0
0.8658536585365854,0,106000,9.129757048485972,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,8,5,21.0,82,0,22,0.815533981,0.0
0.8658536585365854,0,106000,9.129757048485972,2,1,0,1,5,4,4,0.0,0.2926829268292683,1.0,2016-2017,8,5,21.0,82,0,22,0.75,0.0
0.8131868131868132,1,106000,9.129757048485972,2,1,1,3,5,10,9,0.0,0.5792682926829268,1.0,2017-2018,12,3,22.0,91,0,43,0.88372093,0.0
0.8131868131868132,1,106000,9.129757048485972,2,1,1,3,5,10,9,0.0,0.5792682926829268,1.0,2017-2018,12,3,22.0,91,0,43,0.279069767,0.0
0.8131868131868132,1,106000,9.129757048485972,2,1,1,3,5,10,9,0.0,0.5792682926829268,1.0,2017-2018,12,3,22.0,91,0,43,0.852272727,0.0
0.8131868131868132,1,106000,9.129757048485972,2,1,1,3,5,10,9,0.0,0.5792682926829268,1.0,2017-2018,12,3,22.0,91,0,43,0.815533981,0.0
