id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
2284422,"[10, 7, 8, 9, 5, 3, 16, 12, 15, 4, 13, 6, 11, 14]",16,3,14,"[2017, 2018, 2019]",3,0,0.6951219512195121,0.5487804878048781,82,80002,5.680317166408731,['375'],1,0,0,0,1,male,2,2019
26760058,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.8048780487804879,0.5487804878048781,82,80233,11.042246228688796,['352'],1,0,0,0,1,male,2,2019
9309392,"[6, 5, 11, 10]",11,5,7,"[2017, 2018, 2019]",3,0,0.6219512195121951,0.5487804878048781,82,80241,12.76289518329032,['314'],1,0,0,0,1,mostly_male,2,2019
21013484,"[7, 8, 19, 18]",19,7,13,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,82,80504,31.139411287968425,['352'],1,0,0,0,1,female,1,2019
363390,[16],16,16,1,"[2017, 2018, 2019]",3,0,0.9431818181818182,0.5487804878048781,176,80209,3.0505548451860673,['122' '120'],2,1,1,0,0,mostly_male,2,2019
1727117,"[2, 3, 1]",3,1,3,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,82,80247,7.9176443614549346,['132'],1,0,1,0,0,female,1,2019
48875874,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.9634146341463414,0.5487804878048781,164,80033,5.12969523409558,['122'],1,0,1,0,0,male,2,2019
107397,"[8, 7]",8,7,2,"[2017, 2018, 2019]",3,0,0.8048780487804879,0.5487804878048781,41,81008,96.9589285514757,['148'],1,0,1,0,0,unknown,0,2019
15093989,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,82,80027,17.231725828395778,['134'],1,0,1,0,0,female,1,2019
48861394,"[3, 4]",4,3,2,"[2017, 2018, 2019]",3,0,0.9024390243902439,0.5487804878048781,82,80210,5.378061818205583,['122'],1,0,1,0,0,male,2,2019
40464909,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,82,80922,61.489591604829876,['128'],1,0,1,0,0,unknown,0,2019
